avatarThumbnail,cid,createTime,createTimeISO,diggCount,input,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,submittedVideoUrl,text,uid,uniqueId,videoWebUrl
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/bb1586e6e3ba03ca3fb3c154939871d5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fbb24b8c&x-expires=1749355200&x-signature=5EBcxb6ONFDkvlkV5bTzDcQJFaQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.51236E+18,1749107246,2025-06-05T07:07:26.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,memang mahluk yang paling serakah itu manusia😭,7.27928E+18,alamngabretz,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3f66f47ba20a5bc0eded0f040ce7deba~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=34891a2d&x-expires=1749355200&x-signature=GsVxflG%2FoC0fAmEXlHtJ9x2Ro%2F0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.51209E+18,1749044654,2025-06-04T13:44:14.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,surga dunia gini mau di rusak 😌,7.25729E+18,wann8007,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8b6e5b6e7e5bbe44c3083c32db9fbaec~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b67108d6&x-expires=1749355200&x-signature=rCTcLAKfFUuWoivHNf1iJQ6K6Kk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.5121E+18,1749047441,2025-06-04T14:30:41.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,jangan di hancurin dulu gw belum kesana,7.38258E+18,rshyaaamsrii,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/53b2b4079ff98b2f8c87875deb240136~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9edfa85&x-expires=1749355200&x-signature=Qdcqkctv4yBmndIB5Kisf0oXE9c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,7.51237E+18,1749109660,2025-06-05T07:47:40.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,Plisss gua blm ke rajaampat😭,7.01331E+18,b6bybee0,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/46b63d89544421f2175d1426177d563a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=2e6b2cba&x-expires=1749355200&x-signature=m1D9ZQSkw7QDwjHzWQh6b3l9dJU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7.51212E+18,1749051155,2025-06-04T15:32:35.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,Dari jawa untuk raja ampat ❤️❤️,7.42123E+18,ohhyhvi,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a12376e5c472ba2e3e3a9a993be0f54e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1d166f43&x-expires=1749355200&x-signature=%2FcPqRH5Y9llK2XQ1tabK0AFH6EM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7.51212E+18,1749050645,2025-06-04T15:24:05.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,seindah ini mau di rusak sm pemerintah sendiri🥺 #SAVERAJAAMPAT,6.78542E+18,ddentiww,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f4624bace71700cf65dbddc9b767ddc2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=761f83e4&x-expires=1749355200&x-signature=notEkKGzaINGEuvOYVAqca9aFNI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7.51211E+18,1749050470,2025-06-04T15:21:10.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,@￶￶,6.79427E+18,01szweet,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6e58cb448b3314d74abb98d19035a4d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3d54d066&x-expires=1749355200&x-signature=HH3VLcVtKBcTzdfm2kD7wpVXJtY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7.51211E+18,1749049638,2025-06-04T15:07:18.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,#SaveRajaAmpat💪🥺,7.26375E+18,arizx1976,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fb91950690dee1bdb0ede22d83f6dfd5~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=599f89b5&x-expires=1749355200&x-signature=v7iwP%2FR9O7D3YKMTvwCcya8kzVM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7.51211E+18,1749049163,2025-06-04T14:59:23.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,seindah itu gua belom kesanaaaa!!☹️,7.48716E+18,theboys.of37,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/12da62f1fa6e26ff18bc4f3eaf7c55d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3578a108&x-expires=1749355200&x-signature=Vo8BVkjG%2BX7jx1xm2VgdHkMV9Wo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7.51211E+18,1749048864,2025-06-04T14:54:24.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,"GUE BELOM KE RAJA AMPAT TOLONG JANGAN DIRUSAK, MASIH BANYAK ORANG MASIH YANG INGIN MENIKMATI KEINDAHANNYA🥺#saverajaampat",6.90275E+18,_bubble40,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5243f5b7a39c472989cc581229017ea1~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3ebe4f08&x-expires=1749355200&x-signature=1v8I16e0L3ACmxS5F0RDwDoxG08%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7.51211E+18,1749048733,2025-06-04T14:52:13.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,"bahkan pemerintah sendiri melanggar undang undang yang di tetapkan, sebagaimana di tetapkan di undang undang nomor 1 tahun 2014 yang secara tegas melarang pertambangan di pulau kecil dan wilayah pesisir, wkwk
#saverajaampat, kocak jg y pemerintah 😂",7.21057E+18,faradbb_,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/31167f067f6153668123f8ffb51e26a2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7edaa36f&x-expires=1749355200&x-signature=14HgR3Em8La2kQzkoWlMh7LMBQo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7.51211E+18,1749048523,2025-06-04T14:48:43.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,#SaveRajaAmpat,7.43413E+18,fhri_ank_baik11,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-aiso/ae31a80eaac5b2e4a6b018cb6638b63d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a5dd5e48&x-expires=1749355200&x-signature=V3DA24IGX1ovO%2Fs3tyFLosphG%2B0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7.5121E+18,1749048129,2025-06-04T14:42:09.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,@y @ig : vandnilla @kentudhgowreng sedih baget,6.85636E+18,goofiejoyful,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1f28b83ac6029af5d666e45d890e7b5d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1968432e&x-expires=1749355200&x-signature=QFw2OyTk%2By5ado%2B1beZAl5hcp4Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7.5121E+18,1749047856,2025-06-04T14:37:36.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,kalau emng pemerintah gk bertindak keluar aj bro dri negara ini gw setuju,7.26508E+18,renz_z07,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/616a7a2b9050cf0f5edbaf328c206d1f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ceb06ef9&x-expires=1749355200&x-signature=bkzSIyBcoANlhTSoQ6rl2gSM39Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7.5121E+18,1749047842,2025-06-04T14:37:22.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,#save,7.11083E+18,lelucon77266,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eb5983d1b68b57562254843f170b2349~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f9b1e8b4&x-expires=1749355200&x-signature=Or2ZmHkNPwd2aagKZ5Hra9TeKR4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7.51209E+18,1749045839,2025-06-04T14:03:59.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,plis jangan rusak alam kita🥺,7.30816E+18,bang.z87,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5c9488f76d3f37a830e9270187b680ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=fb9cdcd6&x-expires=1749355200&x-signature=6w5DaLKVPSgjAMGNjVU89g6FqOg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7.51204E+18,1749045312,2025-06-04T13:55:12.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,#SAVERAJAAMPAT,7.11428E+18,immprobee,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c94e408b071a619b9b7ffcc4b0930b83~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=91f22674&x-expires=1749355200&x-signature=%2FDO5I8XEx03LtVfxcoxwa9LDcbw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7.51209E+18,1749044783,2025-06-04T13:46:23.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,"#SAVERAJAAMPAT✊🏽
#SAVEPAPUA✊🏽
#PAPUABUKANTANAHKOSONG✊🏽",7.27976E+18,nunaayanaaa,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/780b0dc1855206b9a0a8bd44c9c4f66f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=35db2b6f&x-expires=1749355200&x-signature=qnFte0LH0yeDU88oS4qMoKwI0Zo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7.51197E+18,1749044588,2025-06-04T13:43:08.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,@gerindra,6.9366E+18,queenkaa73,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a44452ac0ad894863eefddda7aaff8cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8b957261&x-expires=1749355200&x-signature=fpSvYf41ABSTThzT%2FbsKf%2FA6HcI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51236E+18,1749106508,2025-06-05T06:55:08.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,surga kaya gini di hancurkan?,6.854E+18,_selameg,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/fb27538a5ba3e58940b04569286baa06~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f615e340&x-expires=1749355200&x-signature=Rx5kbBlPufXJthgNkqzMlpUVEig%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51236E+18,1749106514,2025-06-05T06:55:14.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,BELOM JUGA KE RAJA AMPATT..,6.7832E+18,vlncialim,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/9fdb63cb55f036e17c9412844ef77b38~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=941959ac&x-expires=1749355200&x-signature=KNUHMIyP%2FGXTm0xyWr4sKcqNCqo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51245E+18,1749128415,2025-06-05T13:00:15.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,"Indonesia di beri alam seindah ini, dirusak sama pemerintah yang otaknya cuma duit duit duit doang",6.99049E+18,re_re4w,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/a66e747b8b181130bc70969ec175394f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5c244ae1&x-expires=1749355200&x-signature=k5ITtf2RFHETmNyn69yVEwf1wv0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51245E+18,1749128459,2025-06-05T13:00:59.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,tuhan su kasih tempat begini bagus ju manusia ni tidak puas sekalii,7.08999E+18,deawaleng,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/cf51a1aded565ede1175c835e8f4ad7d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=065cb4dd&x-expires=1749355200&x-signature=QDKN1QF%2Bba4ttVu8XWjpAYh3%2Fn8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51236E+18,1749106618,2025-06-05T06:56:58.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,ya allah selamatkan keindahan alam ini😓,7.17126E+18,pirakkimut_,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/514c17f7da1c77d4dd7ec73dd77f1185~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fa8677b8&x-expires=1749355200&x-signature=j1KmEKodP2vPAqYouEZUGon1IIs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51245E+18,1749128652,2025-06-05T13:04:12.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,serakah bgt pemerintah,6.83125E+18,mlwdns,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/746d22751f116e2bb02045dd786c033f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3985b41c&x-expires=1749355200&x-signature=sR43AP5qIxFpqF%2Buoiy%2F7oRGv0I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.5119E+18,1749000801,2025-06-04T01:33:21.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,tolongg saya belum pernah kesana jangan dirusak🥺,7.00732E+18,khlys_hhh,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/b92a1bbf62cd8c3da7820c485eb99e62~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dc595623&x-expires=1749355200&x-signature=SQoPliWgWky1tmz94ZOE4SM%2FuIA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51188E+18,1748996900,2025-06-04T00:28:20.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,1,https://vt.tiktok.com/ZSkSfYCn8/,@payee,7.36011E+18,iqbal.purnomo.acs,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9fb106bb&x-expires=1749355200&x-signature=9bsoeSJje4qnwXT3q4tvzBvDKy0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51188E+18,1748996846,2025-06-04T00:27:26.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,1,https://vt.tiktok.com/ZSkSfYCn8/,@charlie🎡✈️⛸️ @nasyeuu @cheese @🦒 blm juga gue ke raja ampat,7.03486E+18,ilovvvvyj,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/263d83a6897523312669e9d0e24a7006~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c90420c8&x-expires=1749355200&x-signature=2q6cVUmMFljJGJJzk5aWH7mgUlc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51197E+18,1749015709,2025-06-04T05:41:49.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,"parah sih entar akhirnya dijual ke negara lain 🙄
kritis banget emang ni negara padahal udah dikasih kekayaan sebanyak ini 🥲",7.4206E+18,leoo_helen,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/8c44aca0e0faa34c2edfd8186538a570~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9231c893&x-expires=1749355200&x-signature=ZC5MisKrevjI6A0YHzx2ebwjWlQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51197E+18,1749015676,2025-06-04T05:41:16.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,"dari pada di jadikan tempat pertambangan mending bantu warga yang sedang kekusahan,percuma beberapa tahun nnti gak bakal bagus ,yang ada merusak alam percuma, kita hidup di anugerahi alam yang indah sama yang maha kuasa",7.41822E+18,xiaware,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/3c896b21536ca03c351bb0b282bc0c7c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=329a687e&x-expires=1749355200&x-signature=DQcjxT%2Bnio8K4291Jm1ehbJE84U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.5119E+18,1749001264,2025-06-04T01:41:04.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,dari pada ngurusin ijazah mending kita demo ini,7.11517E+18,aditya009876,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p19-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/0bdabaef32f133bae72a134b75a9be90~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c999a1c&x-expires=1749355200&x-signature=3S54Pe%2FH8GcfjnMhI%2BoS%2BCgrj00%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51237E+18,1749108897,2025-06-05T07:34:57.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,alam seindah itu mau dirusak,7.06749E+18,animanx0,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-useast2a.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/e17f4890429df767a02f444036156e66~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6c98fccb&x-expires=1749355200&x-signature=eBzHSAkx7QpllfXHbtBL8vxwy60%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.5119E+18,1749001246,2025-06-04T01:40:46.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,#SaveRajaAmpat,7.19597E+18,user3247090023934,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/4dec17a4e353e0683dcc04989f3726c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=16b6cfee&x-expires=1749355200&x-signature=Qev6zdLgTXPcysrs%2BB5NTXvlm%2B8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51246E+18,1749130484,2025-06-05T13:34:44.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,dari dulu nangis mau ke raja empat sampe skrg pun belum pernah😭🥺,7.17789E+18,_bilaaa44_,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e47eb607e465ab739c7701c8752fdc06~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b09e7ae4&x-expires=1749355200&x-signature=EwLPe08YgnCBNX4ci7qk2yYjVWQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51247E+18,1749132684,2025-06-05T14:11:24.000Z,1,https://vt.tiktok.com/ZSkSfYCn8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSfYCn8/,Indonesia seindah ini harus dirusak sama pembangunan tambang,6.9913E+18,vyndrqeel,https://www.tiktok.com/@yervant.jose/video/7509741898127461640
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/a4dab2e470ebc953ca8b9a93ad1ce018~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6f0f29d6&x-expires=1749355200&x-signature=4yQeA8uFdQKD3r%2BB7YnN9koWFwM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51254E+18,1749149347,2025-06-05T18:49:07.000Z,3,https://vt.tiktok.com/ZSkSUKST8/,FALSE,FALSE,,1,https://vt.tiktok.com/ZSkSUKST8/,"mereka kalo di suru bikin ulang raja empat jadi kaya yang lama, juga ga akan bisa, karna ciptaan tuhan tidak ada yg bisa menduplikat, bodoh sekali pemerintah ini.",7.25757E+18,userr002108,https://www.tiktok.com/@root22__/video/7512383106570030342
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/7bd081b3f99011b25a12b8e94a62007b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7074fa3b&x-expires=1749355200&x-signature=s8N1w6LMEKQSLF8A4VqZC0fqNgY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51254E+18,1749148706,2025-06-05T18:38:26.000Z,3,https://vt.tiktok.com/ZSkSUKST8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSUKST8/,"untung uda pernah ke raja ampat , walaupun cmn di mimpi gua😋",7.40223E+18,bilakrnsaaa,https://www.tiktok.com/@root22__/video/7512383106570030342
https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/0792ac104c73ac0ff6c8a58c3f0d594f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9390f28&x-expires=1749355200&x-signature=3lFfVbOMvv2vg%2FZiUCO3E%2FPWiPk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51254E+18,1749148675,2025-06-05T18:37:55.000Z,3,https://vt.tiktok.com/ZSkSUKST8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSUKST8/,ini negara apa sih anjjj muak bngt sama pemimpin yang otaknya cuma duit duit duit,6.84009E+18,afifahfanani,https://www.tiktok.com/@root22__/video/7512383106570030342
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/ac1a25f018e0d5a60c15cc3b99503568~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=51854fec&x-expires=1749355200&x-signature=wfndKs%2FLr2%2B%2BnSZZwLems0ZHbKI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7.51253E+18,1749147562,2025-06-05T18:19:22.000Z,3,https://vt.tiktok.com/ZSkSUKST8/,FALSE,FALSE,,0,https://vt.tiktok.com/ZSkSUKST8/,gw belum pernah ke sana udah jadi lahan tambang aja🥹,7.46653E+18,noviviolenziaa2,https://www.tiktok.com/@root22__/video/7512383106570030342
